X,Y
7.462701008,8.521422973
4.845232717,5.926359394
6.758952595,9.857813713
7.217884675,7.065559354
3.730997723,4.540990605
5.664572027,7.239965864
5.719271837,6.615087783
5.141237575,5.820178762
5.555537642,6.768549615
5.618395393,6.757068184
5.992427767,6.612706318
5.368224613,6.145223216
4.26097563,4.881075465
5.492817481,6.463333939
5.945691237,7.526181347
5.381353055,6.579150528
5.798816229,6.094578686
5.16946314,6.482096703
4.020829946,4.91388551
7.289015744,8.098347395
8.232871206,8.160089988
5.240324091,6.184012039
6.571703073,8.41663469
3.712415895,5.590413055
6.682823504,8.094817538
4.667615902,5.773587547
6.807837157,7.906358943
5.662949197,6.196089846
2.646528854,4.103740599
6.167195245,7.891395685
4.127045828,4.69720453
4.966073363,6.816017034
7.073099541,8.803850825
6.961792341,8.069468109
4.930935111,6.437114904
5.386494085,6.301495797
6.06432686,7.586662453
6.097966965,7.693414965
5.833520336,6.281490864
6.177934873,6.726309288
4.346582799,5.736382189
8.645123382,8.989931405
4.253135737,6.102642182
7.498804846,9.031920272
6.063936914,6.936873407
6.711509621,7.088293061
7.264380195,7.821610344
4.941140697,6.182663943
5.133937354,5.792180817
7.38618283,9.00305645
6.525377169,7.778377265
6.925043806,7.608053729
6.337093911,6.899372248
8.395231997,9.689250712
6.607751911,7.151408478
5.488111509,6.679667562
6.547519809,7.567999659
7.132899759,7.194843953
5.148053603,6.288400822
5.723201013,7.483467261
5.829231527,7.673255958
6.516312806,7.148682697
6.942100451,7.62998637
5.904075213,7.502887795
4.893191781,6.046051133
5.096940265,4.777325733
6.73998432,7.188002384
6.668727131,7.562462664
5.463941774,5.838461274
7.348435529,8.436569347
5.555579244,6.400612693
7.285174013,8.83162551
6.433643911,6.797964474
5.825801076,7.404011642
5.136200448,6.392841511
6.247576195,7.608464587
6.524889845,8.195795233
6.421642107,7.762257628
6.604207631,7.950939905
4.941135437,6.33390196
7.061026961,8.259060287
5.735482319,6.502990353
4.364694941,5.381876999
8.290352001,9.59672668
6.27389379,7.792483859
4.577057524,6.330865428
6.287456806,6.484236357
6.498138771,7.474272387
6.540482769,7.493041426
5.762260882,6.906717071
5.728501774,7.511171832
4.816066515,4.872194503
6.189735012,7.132807725
5.362405349,5.97428678
4.805872401,5.113289524
4.832996031,6.615203382
6.058812012,7.098637933
5.412011383,6.804348972
6.462496514,7.431038246
4.29534154,4.805821128
7.33332721,8.768070467
5.056974377,5.225185195
4.799847454,6.721772361
5.714494825,6.406912032
7.227946263,8.301626028
5.491560696,7.119390502
5.457638711,5.576439191
6.351275711,7.231140086
6.086239312,7.709196236
6.120149768,7.820491036
6.109320248,6.828261082
5.416971521,6.723713708
7.01420675,9.04624884
5.175264428,6.940540296
5.605880441,6.593594952
6.217041755,6.47994184
6.545028259,6.907361401
5.255191981,6.747664648
5.538296107,6.945696765
5.229809207,6.461250073
5.079485674,6.803558768
5.983369556,6.932162796
5.897841201,6.792266537
7.80705316,10.10598095
6.412065805,8.532468571
7.175462507,8.331864133
5.739088142,7.048949319
8.194528838,9.45818351
6.293437829,7.443809211
6.645249713,7.570864532
6.400150306,7.536824632
7.271508595,7.869797978
4.234425323,4.57433435
5.083676578,5.120904943
4.758692407,6.738605186
7.048602115,7.780536453
7.041367008,8.698904423
5.545829834,6.924043703
6.904011655,9.727215857
8.462915482,9.165793164
6.020764398,6.702465567
6.431558925,7.06217381
4.233907437,6.41393817
5.945481851,6.697900345
7.061607132,7.774116624
4.963771375,6.816634281
5.147583274,5.429904394
5.195456331,6.333983673
7.095055676,9.459592335
5.584085357,7.58518964
7.083729186,7.942274501
5.169944509,7.008387843
5.349899268,6.81328653
6.942090343,8.439984524
5.543331515,7.524975963
5.481865239,6.668924697
7.37776717,8.629958189
6.506479917,6.687525237
6.73241274,7.886622162
6.63775729,6.274018129
5.654926544,7.612317228
8.181421304,8.004425752
7.31297429,7.74219793
6.247119327,7.520378789
9.303030699,10.94816714
8.924199599,9.385925985
7.37267643,7.123904758
5.820192247,7.323878744
7.129786338,8.623712758
5.685261962,6.469020198
6.186049653,6.807058559
6.552252671,7.179581164
6.844686558,7.049000449
7.909789498,8.397184524
6.338394641,6.532017035
7.103135911,7.836980021
8.343216429,9.12675972
7.347055266,8.158961543
5.581085103,6.220297852
6.165671298,7.242928385
5.054721584,5.677117768
5.267066149,5.516645559
7.002801518,9.126589991
5.521490203,5.9403677
6.399914543,7.589383321
6.134150331,6.747068239
5.587968312,6.136427961
4.567229992,6.435642255
5.635730561,6.499907462
7.205275509,8.209430122
5.810939797,6.822858412
5.028789282,5.951145746
6.79665494,7.751018684
6.041640576,7.403794733
5.320815135,6.434724594
6.509825677,7.769631107
4.421922328,5.502799102
7.346532688,8.644000367
5.317429294,5.572316805
5.178929043,6.133749223
7.212229915,8.933427221
5.360619934,7.184429822
6.949562825,8.099210478
6.282465164,6.244236043
6.205656909,6.959148058
5.702737675,6.724460973
5.340795943,6.602989017
6.553089746,8.176777031
6.986806077,8.688274828
6.550249134,6.210160765
7.157979085,9.056736161
6.094430423,6.822428519
7.137216317,8.451261793
3.632572534,4.052552913
3.675834741,4.99020342
5.618874993,7.901875114
6.33654791,7.47891359
5.345053942,7.074332415
6.123906333,7.766474735
6.95759117,7.629561772
6.521563435,7.955795883
6.229989374,6.976404062
4.661716746,6.078768329
4.811011844,6.075296061
4.938102659,6.157704432
6.182515881,7.800794346
5.849966922,6.472528795
6.791537479,7.772439444
6.428976285,6.856819908
5.571826739,6.372186807
6.842099746,7.795313096
4.996888985,6.198779488
5.714493241,6.691927883
5.356777163,6.237140941
7.809961093,9.534447677
7.821994344,7.573220101
7.350222109,9.021725356
6.897233365,7.627108789
5.232053976,8.380822583
3.969873052,6.603525126
7.187901274,9.519678625
5.83443577,8.031617857
6.186983804,6.945945242
7.314400259,8.090867282
5.29315463,6.699892789
5.922282386,7.40527165
6.838326741,8.485231186
5.172978081,6.879300677
7.066627132,7.980765089
4.621870382,6.040730126
5.975705648,7.179241455
4.959533461,6.485376192
6.87016614,7.662738816
6.908723015,8.30122296
6.357015754,7.085589237
6.902542882,7.587318651
8.677859886,9.234663638
5.328765876,6.146386405
4.115176423,5.771748893
7.013080076,7.97533199
5.482552489,6.663312699
6.225209431,6.821795825
7.308262934,8.336137594
6.670430721,7.771893514
6.424582593,8.065391904
6.155806963,6.883264918
6.319822654,7.008614384
5.950950893,6.796567057
6.648910921,7.318564517
6.967527995,7.935952184
7.311377448,8.433201971
5.1961247,6.09087169
7.273119448,8.685807099
6.556612345,8.206293464
4.643457319,5.062811588
6.32251524,7.939847044
6.331076952,7.405416816
6.725050488,7.763183588
6.619129586,7.656726282
6.516989625,7.696452434
7.644945915,8.204583592
5.101045295,5.512049604
6.221357955,8.163070646
5.598942932,6.508699825
5.913465259,7.761859722
7.572554485,8.486590234
4.890407423,5.61869367
5.03810142,5.969231146
5.739042568,6.316345186
5.322625384,5.970321759
7.113239376,7.98352533
8.1597722,8.71107126
4.784114219,5.765432286
7.529196378,7.904365708
5.106157554,5.56236586
5.440823608,6.538694727
6.612131749,7.420123496
4.798277425,5.292783512
5.087283166,5.534885892
5.575819868,7.13435319
6.419893284,7.246110063
6.107696767,6.995189093
6.193071048,6.840093566
6.065425836,6.800437119
6.323180845,7.035970513
5.605959517,6.061370763
4.450465507,5.658454375
6.313381185,6.872688408
5.639602116,6.438862379
6.427308745,7.218846489
5.218879992,6.961602023
3.400724311,4.513883417
6.598837992,8.309623046
5.225849862,5.000638754
6.283484235,7.066983008
6.416803972,7.411726868
6.648966193,8.341500452
7.756553925,8.827927201
5.879504986,8.009469066
5.118239832,6.009539482
5.406493785,6.075770397
5.443151765,6.418757508
6.183315151,6.456038141
6.031896374,6.668752932
5.432852447,6.550907439
6.497252986,7.720556727
7.298085561,7.925421207
7.43827436,7.699586693
5.283668783,5.588728778
6.964267409,7.916989644
6.263357246,6.329867894
6.511869753,8.144796782
4.913817682,5.883626637
5.584481794,6.841260729
7.042393889,8.488713677
6.279144934,7.694129904
5.749922232,5.719064414
6.017915502,6.701704862
7.66750115,8.041221955
6.181354103,6.855477442
7.529609497,8.762357824
5.895423253,6.904806485
7.021415748,7.806078907
2.806308559,3.134277276
4.99655834,5.527418101
5.917231085,6.793991755
6.619780493,7.935092195
4.045904264,5.12498583
5.23467924,6.163526811
6.268064247,6.568161789
7.902490248,9.141628962
5.682493881,5.872256219
5.832645922,7.343258835
7.070178845,8.319032022
5.191860791,6.108414545
5.30462983,5.329589015
7.108698947,8.394717231
5.60020334,6.788815363
6.147230116,7.072467553
5.577475042,6.600519206
4.905621154,5.376128423
6.927682514,7.559326073
6.148048668,7.209076122
6.986876133,8.300071057
6.531005519,7.633653722
5.961563787,6.671757806
4.553449418,5.439335355
8.456417188,9.97013483
4.961724142,6.065543093
6.892352908,8.084544888
6.852892664,6.665724339
5.294263052,5.399805609
7.11194709,8.546367358
7.683027265,8.63921101
6.649917795,6.823904038
4.985769645,6.847739788
6.493958471,6.669871679
6.068797495,6.930732717
7.891278054,8.74271974
7.515677074,9.472113484
6.190135215,5.643496497
6.314665383,7.238367889
7.737221601,9.446756469
6.277393015,7.473936343
6.498654935,7.239281311
4.479173724,5.676714691
6.196673845,8.387353032
7.109141225,6.947370697
5.470650777,5.822467453
4.929232463,5.287775875
7.048402104,7.318791409
5.105341172,6.641392638
5.633489587,6.657859365
5.578873327,6.897208896
5.020659279,5.564024507
5.261678746,6.10763398
5.753391923,6.527407456
5.248825038,6.189619871
7.391621525,8.393748791
7.165996139,8.394727819
3.972408336,4.42078041
3.665190738,5.304630433
6.881344414,7.392108122
6.347543529,7.194678042
6.800727239,7.665617776
7.307990903,8.488189439
5.346000866,6.708497025
7.085673322,8.202297206
5.846356671,7.119833539
7.045038284,7.483967884
7.365045068,7.562851796
5.950941445,5.988102011
7.015092737,7.555398285
6.924607588,7.530314496
5.813054869,7.790482958
5.938041761,7.688840793
5.570534254,6.458533715
5.846060321,6.682977859
5.972619389,6.658481978
4.865765807,5.263837418
6.613536128,7.31437312
5.901967252,7.348512721
5.010663186,5.622200137
5.638908658,7.376354293
5.384555589,6.450083936
6.174783413,6.81071881
5.971556677,7.859015156
5.313657354,5.894353639
5.685757147,7.322656611
5.566118613,6.437620232
7.328579995,9.226924699
5.66255889,6.502190134
6.997647247,7.689381341
6.395324955,7.191254161
6.613100887,7.994349649
4.781457664,4.825684642
3.835913871,4.717896088
6.069653684,8.032479114
5.066329751,5.52251532
6.575809484,7.257704232
7.169744166,8.438632502
5.042482016,5.293900396
6.907244096,7.908730551
6.319715891,7.998287378
6.022586291,6.392946374
7.805446092,8.682123225
6.147281388,7.847131399
5.894438955,6.404873043
6.12284024,7.885910694
5.126931838,6.920152149
7.475356024,7.88383054
7.065870471,7.971122466
4.880072901,5.462227023
8.038097613,9.178589277
5.35180136,6.106028345
5.359677133,5.869717223
5.658777741,7.657523344
5.968217803,7.558372665
8.135684829,8.682041399
4.66686042,5.374064026
7.253746977,7.948045501
8.087858788,8.37118413
7.759759746,9.616695104
6.448366225,7.301903809
4.71611531,5.684157757
4.817174478,6.086927991
6.357773702,7.138670404
5.122122409,6.98595851
5.070600601,6.74817128
5.785818365,7.094297127
4.95819311,5.966788252
4.499792866,4.659899137
6.734764445,8.105457227
7.466762581,8.040211044
7.273044957,8.143398096
6.276038871,8.507115118
5.827272235,6.663907577
6.354209529,6.461655339
7.446109606,8.409037398
6.568855679,7.775724005
6.474761018,7.080152359
5.425407344,6.517297348
4.873462554,5.424134083
5.918476461,6.042985514
5.311499876,7.249597793
5.696431349,6.754501789
6.953208121,7.749760192
6.243803872,6.870494433
5.772058554,6.794097196
6.35901212,6.823040924
6.015955677,6.722183706
7.233565396,8.537274261
5.962351981,6.378878536
6.40948422,7.666772733
5.498092711,6.562100002
5.098947786,6.633232137
5.967510641,6.284112749
4.159152903,4.678368999
4.953833559,7.017223731
5.210327634,6.173239947
4.87858859,5.912682106
6.349929196,7.362088559
5.403513081,6.068229393
5.382267057,6.702129779
5.902191954,6.68179594
6.08723334,7.796883634
6.204595174,6.307547304
4.924898928,5.669327374
6.228172669,6.92217519
4.453856622,5.365091931
8.652568426,9.870208965
5.143626356,5.933949931
4.790704213,5.552779872
6.17425204,6.559534478
3.867530809,3.777461692
6.634243404,7.457469486
6.003141116,7.544252892
5.622411507,7.079088026
4.967099969,5.409867246
6.349630323,7.24717815
4.090935,5.871337415
6.749312385,7.029339295
7.078813505,7.821957908
6.221278931,6.489468667
5.329400949,6.96118832
7.871873909,9.407919048
4.767190008,5.561191192
6.535242334,7.304853989
5.819599255,6.716878294
6.746819635,7.512489838
4.745462403,5.547895226
6.22403264,7.480442651
4.031380199,5.484126463
5.155205311,7.007165191
6.376488759,7.392413748
7.190504077,8.192752242
4.249049001,5.126652398
6.398487276,7.095490141
6.955627868,8.059002
5.965665907,6.793673166
6.643862861,7.885900581
5.455068459,6.02657288
8.145223771,9.198110883
6.032006553,6.99923598
4.102211311,5.844645999
7.534465894,8.117387726
4.680490485,5.106235972
5.567653167,6.905739114
4.497874464,5.398244211
7.033771104,8.459784224
6.045072477,7.048717456
5.499649082,6.497411552
5.743390769,6.133947588
5.332931337,7.900886169
4.878632053,6.222058873
6.075134267,6.976307922
7.538458907,8.414552153
6.981940814,7.580402281
5.516157871,6.076111586
7.206105741,8.023152309
5.503598919,7.234243545
4.557106063,5.345374826
7.691614253,8.176675583
5.907752604,6.781475143
5.819128292,7.190340643
7.072191713,7.976743174
3.44707884,3.720937461
6.471264357,7.458240403
5.402710023,7.519789813
6.261080291,6.957935892
6.676721959,8.092229742
4.723753563,5.650629608
5.620183177,6.699910883
6.243176411,7.231433478
5.871687285,7.077699937
6.494157722,7.071310183
7.080186559,7.803743698
4.588677436,4.611488399
5.314142279,6.410467643
7.517544229,7.966023078
6.233160105,7.936163597
6.466490281,7.216772135
6.348243001,7.664270338
6.093896565,6.694463108
5.712571402,7.118210016
6.779976224,8.328638189
5.659731761,7.25030794
5.421834159,6.978379373
4.843382601,5.870822046
5.319787671,6.180714454
6.509087752,8.430446836
7.494080858,7.279933928
7.661459708,8.818993918
5.119660179,6.224160733
4.408649179,6.828596003
6.732927326,7.107598975
6.192169641,7.018375094
6.605930026,6.719576859
7.628925774,8.572663753
4.231176162,5.207404858
5.921178473,6.55137931
6.148077582,6.681308517
3.265843165,3.780372494
8.92901291,10.28635891
4.430279557,5.719247938
6.785666511,7.129727784
6.696149634,7.314727121
6.38876353,7.095951436
5.992742708,6.818663287
3.756315124,5.034354009
6.680468581,7.496586579
6.323552542,7.077887785
6.687328334,8.470402078
5.136101797,6.956656585
5.865360195,6.771767662
6.791435409,7.955393785
4.980767045,6.815623412
6.711757191,7.050591212
7.430033834,8.585438132
6.681327959,7.884086629
5.604632009,6.944003591
5.825801581,6.020019582
5.841541094,6.620924396
6.550841238,7.656453027
6.342355956,7.332165362
7.303458279,9.223626802
6.50094459,7.610550182
6.97712705,8.694362129
6.335165587,6.118411028
6.176237888,6.8230266
4.783840759,5.833043863
6.728261599,6.766525202
6.080681855,7.878256878
5.168569982,4.596537068
6.638627023,7.445979038
6.712326298,6.756427604
6.421892759,7.788802704
7.772441557,8.735087969
6.112465575,7.47481159
5.934625423,6.636949994
8.783597806,9.550534512
4.700628202,6.486321152
6.355066698,7.09893779
6.376250049,8.957780607
7.531065438,8.564583289
5.498236305,6.235515018
7.46467475,7.082000713
6.408233551,7.68885216
6.880214341,8.508966213
6.846884374,7.712600001
2.537318629,3.596752046
5.020537658,5.427186818
7.582561807,8.660012736
6.557374739,8.076227614
5.111660315,6.0727704
7.401935036,7.65857985
4.38461959,5.606484029
5.550046712,6.849105329
6.106246715,7.712856844
6.153722608,7.48769358
7.372547927,7.89553459
6.34307149,7.425523795
4.767767495,5.327642969
5.898677007,6.502784636
6.833401502,8.307584645
5.050793562,6.230534646
5.134409828,6.630207732
5.3555871,6.592321222
4.642853136,6.433516397
6.592408413,8.190329888
5.145371374,5.456321846
5.172550249,6.565207992
5.662109499,6.195734443
5.77133861,5.846273679
6.649198513,6.699688222
5.232321123,6.787044959
5.002196315,5.608173511
5.316649856,6.620162406
6.615030158,7.497586956
5.539412658,5.799396967
6.738849144,7.736659539
5.688896563,7.144646123
7.453253951,8.26425941
7.251486922,8.353601312
6.328386168,6.874977802
5.140501386,6.885255481
6.338318316,7.36980563
7.202255966,8.53559232
6.463117813,7.598288207
4.872450019,5.608526278
5.141966625,6.98589845
6.166536615,7.509378766
5.207757212,6.594671827
7.423723978,8.315030472
6.00956232,8.247449062
5.365636173,6.499912415
5.978576808,7.41150082
5.377889808,5.501948999
6.187994951,7.450715099
5.577899554,5.986860319
6.663684635,8.047259798
6.365198746,7.46420231
6.831716166,7.195383806
5.995798488,6.26162021
6.5993431,8.29585014
7.94630469,9.050305996
4.916688404,4.923114686
7.405735714,7.846487637
6.294838038,7.937025399
6.587081564,8.164616641
4.6275321,5.64063318
4.860058838,5.879693513
4.905842968,5.931721536
5.277903012,6.770708561
8.09003378,10.29749036
7.059709749,6.82496099
5.412888624,6.341576097
7.114602116,8.401622005
6.956852216,8.145444753
4.260417155,5.431532679
7.275495629,8.244830379
5.873263939,6.629531223
6.761518827,8.165223221
6.359510594,6.894669152
7.309103486,7.34010206
6.54812019,6.476868202
5.270304025,5.796240008
6.557046876,7.690204756
6.326610804,6.992042809
3.737396574,4.526902985
6.737668443,7.456160543
6.051133598,7.533858755
5.586524587,6.517054513
5.579141622,7.054867917
6.042874378,6.932663017
8.026207049,9.542899544
7.719219881,8.534344287
4.683057931,5.568096909
5.689293655,7.552846912
6.716575775,6.896403539
5.886224203,6.963373749
5.400488739,7.710787507
7.319798515,8.736889827
3.726292221,4.534647704
5.519199046,7.327050039
4.759655218,5.827532262
6.082582132,7.272055359
5.343596539,5.710533725
5.233189596,6.659641531
7.977926343,8.547769898
5.456916182,6.6145473
5.699429188,6.076637401
5.575220379,6.838937356
6.289575004,6.632642083
5.364194809,6.809778494
5.79522718,6.373270087
5.228944508,6.65546436
5.174064025,6.905638006
6.247092302,7.909553255
6.522981625,6.474894822
6.114365547,7.362178871
6.351216892,8.140024389
7.273502124,8.008396202
5.704819768,6.045055683
6.887610915,7.861409534
6.36864009,6.736329373
3.916074525,5.809609572
4.843302857,5.865502348
5.13742808,6.23092817
6.816350691,7.643102812
5.420620252,6.609139811
6.927093487,7.923994776
3.656611957,4.922430351
6.348895961,7.750250601
7.066550492,8.134633893
5.455210306,6.776185793
5.053002841,6.007548844
4.404641563,4.916099637
7.112065204,7.202752686
5.056308643,6.050953957
5.655760533,7.486485763
4.881589873,6.188715833
5.354133982,6.320797291
5.740741583,6.097742653
6.202767291,6.849377844
5.655784699,5.434603595
5.614281365,6.493625713
6.591598617,7.914143769
5.389733369,6.407120785
6.597110288,8.262380343
6.037401046,7.014371143
6.654946858,7.200695987
5.067638894,6.414357183
6.63360989,7.690773907
6.985807885,6.798045877
6.328397072,6.734875984
8.193846648,8.37053922
5.655648519,6.693948844
5.749399964,7.59019244
5.262398565,6.86206747
6.206290667,7.286100514
7.340180115,8.666866699
5.873990453,6.680841982
6.921682577,7.120370513
5.061746793,5.95030236
5.492803288,6.12444145
5.74697824,8.053959445
8.507748343,8.944117559
4.479372267,4.846596274
6.041439133,6.938605054
6.006007326,7.900825856
5.917587408,7.874074429
6.393785957,8.182673956
4.865623206,6.063052439
4.45825556,5.664679676
6.434629798,7.994080663
3.666932779,5.594000665
7.319145942,7.84900281
5.451976302,6.250345614
6.623940495,7.441532708
4.683266518,6.135742026
6.719675916,7.725523121
5.57964904,7.485653239
5.284698625,6.007672239
5.684772436,7.230148086
5.171843057,6.147468903
5.796755672,7.268681543
6.107729372,7.516861654
4.3415292,5.216563108
6.277040579,6.76813388
6.877626617,7.151106252
6.146177781,7.525825742
8.161874813,8.980745106
5.867898997,7.837844365
5.643760264,7.266031081
6.343981248,7.932760573
7.014796517,7.678681806
7.466786265,9.1629079
7.032654782,8.025504841
6.601123524,7.790916428
4.530170001,5.875318715
7.378140882,8.133914498
5.023200367,5.952996337
5.449706981,5.38734536
6.839840079,7.930113396
5.752662995,6.626258194
6.808850646,8.326994165
6.182468213,6.785724018
5.668377084,6.319145278
5.51161607,7.14714058
7.492967151,7.453324824
7.290142257,8.32534966
6.630799665,7.068229892
5.535557605,6.21188316
5.993063499,6.662580712
5.353538034,6.351671917
6.027116127,7.499750725
7.281583571,9.093406022
6.715220383,8.394623579
5.114390412,5.892666168
6.055047276,6.400699683
7.250202598,7.645277724
5.235453889,6.482441868
4.991832232,5.858232948
6.503505248,7.236227956
6.080357246,6.514509724
6.415139351,7.152669487
5.624555923,6.829793568
6.673862149,7.770119786
8.381759531,10.92594653
7.182517256,8.649235231
4.182071906,4.348181089
5.817961196,7.365017087
6.225685565,6.227099616
7.740959876,7.296770307
4.89328846,5.743647396
6.229649049,6.412207909
6.66611166,7.122644318
7.789051362,8.436493718
6.390936274,7.319546177
6.307747439,7.610656135
4.794369226,5.302062561
7.064764441,7.284557826
4.056893398,4.92526537
5.698330638,6.997038257
6.413400329,7.353798973
4.852305726,6.402618702
5.106384821,6.20848688
4.298168312,5.091241333
5.37364125,7.043847494
6.720131569,7.40939282
5.588638524,6.661631636
6.740009005,7.873955577
3.722238898,5.334632055
4.933057359,5.656152776
6.355725669,6.829033669
6.510978268,7.046426305
5.385214004,6.480230631
6.127681589,7.542070478
6.785404569,7.995814989
6.619155721,7.528214394
6.068467201,6.618978152
6.572173488,8.342315985
6.909761037,7.047927875
5.458897206,5.605599504
7.234102165,8.467698474
6.826141729,6.910416808
4.730418314,5.602200296
6.257770093,7.189697652
5.836226339,7.875003456
5.338041019,6.146378491
7.071213521,7.617357168
6.270756296,7.802825632
6.874391897,7.467610479
6.14922272,7.669277126
8.313869491,8.894811395
6.381475267,8.575466586
6.958072782,7.785600455
5.764378499,7.592404961
4.932578447,5.480544031
7.683884258,7.829380804
6.809636871,8.025320343
7.903292532,8.073291083
6.813761354,8.483706946
7.704380526,8.432092588
6.795607415,8.908486778
5.433064705,7.001599432
6.596586644,7.828687267
6.095602349,7.13404888
5.706253588,6.625715496
6.182189851,7.310420849
5.209183084,5.26263531
6.621405611,7.579270987
5.736373361,6.84266109
5.219022929,6.023296626
6.185830324,6.900532053
7.194277439,7.695153964
6.959620644,7.61203654
5.953597745,5.934088907
7.791390204,8.009290368
7.85583403,8.873688905
4.529781073,5.554188519
7.490697834,8.451813052
5.786036057,6.265427919
5.906965342,7.419679847
6.578975881,7.35895645
7.642885495,8.801173333
6.106676411,7.703999917
7.986454876,8.774106927
6.298601021,6.37198114
4.464595497,5.038576102
6.706829189,7.45957325
7.149948033,8.039943047
7.185611766,8.374890449
7.308848794,8.349216514
5.306323469,6.844833095
6.816698464,7.653945005
5.945906062,6.472822354
6.682671342,7.344882763
7.270104074,8.031054459
6.743655591,7.514197254
6.653535224,8.104979726
5.813822268,6.554064308
7.003160209,7.739525446
4.816191172,7.665709485
5.85368792,6.92771455
4.567353026,4.971142259
7.830881679,8.850557416
6.252999704,6.687433209
6.097995185,8.026256652
5.516783876,6.162550275
7.656187084,8.511626753
6.781450795,7.141345357
7.010017543,8.9934391
6.105604782,7.937949176
7.712353718,7.846734073
5.892671106,5.799473749
4.777087728,6.456687101
8.114739417,9.201225552
6.285124045,6.523143462
7.063454593,8.201066986
7.041362068,7.941839271
5.523160852,6.382190872
6.559610111,7.072027265
5.218888809,5.906712203
6.506775078,6.26586803
5.235048347,6.234725258
4.595300608,5.703601415
5.094689329,7.280479471
5.74629313,7.397878482
6.402903878,7.710158298
6.873991566,8.128998811
4.932386507,4.898654642
5.700726541,6.417394456
6.709441234,7.356076998
7.249448789,8.60394001
4.341997552,5.825217329
5.028623033,6.549118102
7.340381492,7.276926178
5.587659158,5.444250878
5.533839735,7.539643942
6.636458416,7.455835605
5.0592483,6.531264707
6.706672985,8.707594905
6.34949441,7.864805844
6.184669923,7.098005469
5.601894361,6.580560855
5.393478969,6.132554024
6.106718296,7.370190303
8.855550667,8.876700081
6.315715565,7.258698221
7.791387881,8.71240205
6.588005386,8.353386366
5.120359543,6.060962843
4.147671027,5.637616884
5.041545642,5.201741897
6.520315259,7.967975714
8.326382052,9.223900289
7.888643629,9.487432321
4.960511101,6.158110461
5.400632647,6.83954916
5.571220117,6.403555361
6.116349187,7.634296098
6.25734789,7.371090544
4.4306707,4.777304671
6.077907037,5.621415456
6.213539221,7.64161249
6.635384945,7.961735623
7.362452204,8.360886872
4.928253653,5.581887285
6.506745008,6.958182495
4.525991545,5.88032167
6.745872716,7.077729237
5.756216955,6.27435239
4.152046919,5.547889972
7.080916927,8.227494606
7.851254477,8.234029464
4.343439046,6.081343787
5.760837214,6.971478523
7.395969189,7.931617496
5.953622625,7.961325206
6.180265469,7.473936041
6.849390156,7.936768496
5.077164416,6.601208922
5.626042845,7.703336526
7.399125207,8.442234206
6.039795855,6.502600553
6.495957713,7.147998814
5.983719567,8.011915156
5.839451909,7.749882433
7.251053461,7.705006249
6.09834998,7.359115491
6.038936807,6.680020207
6.424342922,7.446341718
5.23507824,6.81943502
7.957395879,8.724116822
6.874136704,7.351062734
6.663110529,7.10540023
6.067214848,7.317700654
5.843593679,6.634957658
6.513686208,6.884843376
5.532762188,6.329484649
4.94258762,6.116670589
6.424300949,7.729865343
6.360206575,8.132811642
6.900324638,6.975818389
6.02232214,7.726747857
6.514496675,7.192231102
6.250968062,7.597559949
5.961212679,7.381364981
5.165156997,5.536117692
6.620734167,8.136994848
5.373009933,6.430057799
3.683651562,5.095576258
6.062032946,6.946212499
7.114025159,8.530127279
5.337729403,6.045096072
6.916190391,8.408454189
5.93683458,6.12351057
6.368735825,7.205865584
6.557206356,7.689162215
5.942284869,7.467913979
5.217335147,7.185557294
5.892958149,6.986412126
7.524809954,8.207421793
6.027332775,6.126703135
4.638661578,5.693925486
7.557419012,8.491923538
4.863706171,6.105304118
5.319833605,5.877818354
7.666265457,8.237512378
6.016590866,7.794028057
5.894121784,7.365898047
4.410022592,5.894653127
5.278825036,6.271404178
4.853675597,5.866441161
7.427579427,8.902103454
6.835775498,7.921286762
5.145433126,6.489480592
5.084410108,5.749412953
5.55511188,6.81146583
4.51006445,5.622548361
4.990995928,6.82223999
5.106101181,6.685441908
5.262505602,6.500325583
5.850450004,7.330993823
5.591238259,6.432732282
5.390741065,6.732421359
4.27452068,5.522773146
5.592676517,7.194498299
5.84330199,7.317416322
7.610897892,9.02778574
7.98288482,9.041391247
5.268429054,5.859109744
6.844579071,6.754983782
6.37505449,6.367626832
6.713688375,7.972646297
6.560616461,7.401498822
6.44335559,7.175931522
6.774250199,8.169962295
6.450551103,7.991209944
5.299385732,5.634631315
5.784168558,6.732145982
5.995745196,7.710880476
6.56234644,7.515338477
5.91761316,6.834801134
5.426634444,5.69100005
5.623222217,6.831121098
7.431939035,8.974208892
6.196168818,6.297693988
6.215289974,7.394899098
5.075201002,6.713528654
5.796389838,7.640312819
6.46733532,8.045546156
6.758883022,7.491866501
8.412452502,9.271486629
6.245069559,6.472011571
8.404658761,10.2459262
5.824463752,6.927078087
5.075553023,7.056983025
6.006046301,8.316952247
5.977778873,6.738655033
6.037117901,7.303570861
5.902270202,7.867356372
4.564916169,5.536734687
6.668233209,6.745167731
7.005844993,8.318539336
5.977178811,6.854536893
4.864350031,5.813357923
7.324193234,8.531859847
5.477558954,5.955096358
8.255515485,10.14484762
7.007099586,7.894960297
8.585776512,8.944489649
6.673282715,6.564875117
5.183196935,6.25593535
5.738088591,6.949083031
5.525651513,6.406270773
6.254861205,7.701054855
4.636941288,6.157461957
5.820963585,6.159932443
4.464040577,4.491515707
6.307191901,7.218073835
6.519909522,7.058061484
5.04158708,5.694390036
6.858114706,8.164444278
